sample,true_class,true_m1,true_m2,true_mc,true_q,true_chi_eff,recovered_m1,recovered_m2,recovered_mc,recovered_chi_eff,route,confidence,bucket,waveform_n_samples,waveform_duration_s,waveform_peak_strain,waveform_rms_strain
541,BBH,46.32782951256349,13.888616331761792,21.338187993176085,0.2997899206133839,-0.24727512075688202,45.43204060411487,14.045477143228503,21.284756082479802,-0.25832165789794653,BBH,1.0,match,65536,16.0,4.799546498997672e-19,3.3439455489021066e-20
542,BBH,44.6938249592976,9.261761244063386,16.740074250031725,0.20722686528839313,0.0039017533613837432,44.07843379055639,9.328140777960769,16.706820366719196,0.0369580953920609,BBH,1.0,match,65536,16.0,3.385925206430021e-19,2.868542655129343e-20
543,BBH,31.06643881525455,15.648574787107782,18.974417898084717,0.503713183225361,0.2452362927822816,31.46666671333615,15.41883071579827,18.937977783090396,0.2526213220850046,BBH,1.0,match,65536,16.0,4.934571222455435e-19,3.519501812218501e-20
544,BNS,1.1422829785565924,1.0158453400349496,0.9374439834699853,0.889311457059956,-0.039342525662624805,1.1524705057958498,1.0137611109267683,0.9405855230699994,-0.018940108397039145,BNS,1.0,match,1048576,256.0,1.36667994184753e-20,5.958878539933467e-22
545,BBH,25.388695436442227,22.464450405311393,20.78258721074301,0.884820981115341,0.17273644536949131,24.150571317047564,22.25008522849694,20.176722809601248,0.17312875995761293,BBH,1.0,match,65536,16.0,5.594619862645899e-19,3.791755269732413e-20
546,BNS,1.400212021176598,1.1914988259983432,1.1237123219395755,0.8509417202382871,0.01402188818887936,1.4143789481505202,1.2272819633654828,1.1463854548818142,-0.00839091727238924,BNS,1.0,match,1048576,256.0,1.9148635525764126e-20,6.9165724335211235e-22
547,BBH,18.362243201797522,6.155131360264087,8.995038867040629,0.3352058510836817,-0.2200224348257566,18.64029103416049,6.262070941845364,9.142275299066915,-0.2239178232218664,BBH,1.0,match,131072,32.0,2.0924523960699398e-19,1.3249070614869683e-20
548,BNS,1.3447661939659543,1.2035393445955485,1.1071690716672002,0.8949803690752347,-0.016246459007118956,1.3597575549008942,1.200755008255044,1.1119471603737787,-0.0240346006229411,BNS,1.0,match,1048576,256.0,1.9115646366750614e-20,6.831272718600462e-22
549,BNS,1.0701600994852098,1.0236163829623781,0.911098907885863,0.9565077070755851,0.003783828163224875,1.1127735938343173,1.0149630784004926,0.924976411133648,-0.007790557257453849,BNS,1.0,match,1048576,256.0,1.4153082688005957e-20,5.823807830215709e-22
550,BNS,1.2366759014870183,1.2152097086024929,1.0671961164254882,0.982642022167074,0.021415282712989286,1.2141909258244168,1.2093210028019152,1.054892281582226,0.030513799381737785,BNS,1.0,match,1048576,256.0,1.7099736633960094e-20,6.631758455058859e-22
551,BNS,1.225637985630359,1.175803245129161,1.045017895316475,0.9593397552250573,-0.03190199056519153,1.2085218850534798,1.15150321350721,1.0269007709342395,-0.065162897472883,BNS,1.0,match,1048576,256.0,1.778725778301973e-20,6.514806188377921e-22
552,BBH,13.850277182973333,9.688882258239724,10.05266235348623,0.6995442856660394,-0.13943263751493148,13.561107834320659,9.597446406855978,9.902121031683079,-0.13339517644194052,BBH,1.0,match,131072,32.0,2.58214550037934e-19,1.487709034545375e-20
553,BNS,1.0652156698995363,1.060788402957893,0.9253946137838237,0.9958437835015505,0.000270690908991948,1.059541283856053,1.0474184664194137,0.9170892820509958,-0.005734215728624941,BNS,1.0,match,1048576,256.0,1.4199393526282006e-20,5.898579769957939e-22
554,BBH,30.63402909408927,10.494537166904749,15.186990882139154,0.3425777632668513,0.3083904714574683,30.72316985880662,10.476943595558229,15.192900523010026,0.2959006008250725,BBH,1.0,match,65536,16.0,3.557181833587791e-19,2.9250508149931106e-20
555,BBH,8.374932018456793,6.453279147347124,6.389094221578447,0.7705470483969658,-0.5340184135278788,8.469898833066258,6.363622532953736,6.378238109441661,-0.4995547812389036,BBH,1.0,match,131072,32.0,1.6643786461381845e-19,1.0282514029936656e-20
556,BNS,1.9669471386349304,1.839326839137161,1.6556592077932648,0.9351175753577504,0.002702696511605879,1.9629215021101907,1.822915423035764,1.6465286444342726,0.009876104972116627,BNS,1.0,match,524288,128.0,3.321177579912518e-20,1.3423999634001513e-21
557,BBH,17.340342007566683,16.789743310715853,14.853662591134173,0.9682475295694531,-0.400436993189782,17.014495221940805,16.421915733393547,14.551300257098188,-0.38284770662677703,BBH,1.0,match,65536,16.0,4.009991158552843e-19,2.7667518528882737e-20
558,BBH,14.392709754663224,5.432674236537437,7.524010920885324,0.37746013983067056,0.09460364239321535,13.960807447480528,5.411486331367533,7.40457356983169,0.0952380559961864,BBH,1.0,match,131072,32.0,1.783796025078053e-19,1.1849258307140613e-20
559,BNS,1.5790161097901778,1.2996438734047682,1.245915190001993,0.8230719530641565,0.010274500285795444,1.5904166409558993,1.3182598615102916,1.259412732162065,0.018999095944291486,BNS,1.0,match,1048576,256.0,2.0628381909201152e-20,7.525395045011132e-22
560,BBH,29.32573333498979,18.43716508310953,20.134816712373166,0.6287026098375981,0.0715885608206773,29.751146536135572,18.649320557842785,20.39530113539632,0.07458629599593672,BBH,1.0,match,65536,16.0,5.361245882912174e-19,3.6291517990723465e-20
561,BBH,13.051615354540239,8.333267115243594,9.033714642638445,0.6384854969193309,0.5350693678154413,13.341210910187387,8.186124032052351,9.044115265519656,0.5384424072851117,BBH,1.0,match,131072,32.0,2.3570060661704867e-19,1.428906954510837e-20
562,BNS,1.8265478614895467,1.0609131324546377,1.2030489653637146,0.5808296376036185,-0.04480154059938346,1.793433500411415,1.0598342555779952,1.192025188552911,-0.04740366205226092,BNS,1.0,match,1048576,256.0,1.9175825230358287e-20,7.296581943280826e-22
563,BNS,1.4290751159868194,1.1694164018318631,1.124269119598537,0.8183029630491788,-0.027214726407077464,1.419739730420771,1.1657663374800944,1.1188787755073215,-0.01021672232241809,BNS,1.0,match,1048576,256.0,1.780730286354084e-20,6.915546475951207e-22
564,BNS,1.805586105695467,1.100960892156552,1.219996509073086,0.609752638594042,-0.008642697345562696,1.8349542409963935,1.0999093728090372,1.2287731134190654,-0.013212762746010274,BNS,1.0,match,1048576,256.0,1.9920382567119333e-20,7.385963391738793e-22
565,BBH,27.74289445517238,25.15516956565609,22.99214320174102,0.90672476897832,0.017590124241660697,28.160820111510017,24.536221513201866,22.87254771820264,-0.01792641196467375,BBH,1.0,match,65536,16.0,6.200803185880923e-19,3.99910547412297e-20
566,BNS,1.6353342430475841,1.275366412287866,1.2552938320872764,0.7798811880261937,-0.005770118728380408,1.6154207482675698,1.2796568930226955,1.2499581573615706,-0.004786892275383817,BNS,1.0,match,1048576,256.0,2.2246976405575562e-20,7.56891767892845e-22
567,BNS,1.6804310610924562,1.263667400570539,1.266023080808882,0.7519900279330846,-0.022827102689121612,1.7344186445494978,1.2941387975569876,1.3014686505449513,-0.02702511531578495,BNS,1.0,match,1048576,256.0,2.229610778433365e-20,7.619195545205836e-22
568,BNS,1.1090543064824314,1.075796929361278,0.9508795193704309,0.9700128506541439,0.019216350962027857,1.149836740569697,1.068470621131997,0.9647947152816184,0.023062357608287263,BNS,1.0,match,1048576,256.0,1.4059192745353366e-20,6.032648165332334e-22
569,BBH,36.13970148739314,19.97533505619708,23.1884291975684,0.5527255133295778,-0.28398894919221007,36.1625169632553,19.836153173380964,23.109689984173066,-0.2749586206262891,BBH,1.0,match,65536,16.0,5.906850666256386e-19,3.7528775106860325e-20
570,BBH,44.527229473410294,33.07093162152169,33.33289052334115,0.7427125382069908,0.32498685984465914,46.29157641289539,33.45407146831603,34.16875638266462,0.27557468747328034,BBH,1.0,match,65536,16.0,8.974990357363136e-19,5.547098006687774e-20
571,BNS,1.4656085100069332,1.1803734448148013,1.143681430022051,0.8053811346996187,0.016584312930002915,1.475873998350378,1.2003494585241028,1.157469923554611,0.0076772474293368064,BNS,1.0,match,1048576,256.0,1.985918286267624e-20,7.016503402596852e-22
572,BBH,12.242634061167921,6.997243800758947,7.9954085914248445,0.5715472475774894,0.371745371525195,12.12952799152447,6.811341698431254,7.84812583866474,0.3953596491100707,BBH,1.0,match,131072,32.0,1.9860412725718446e-19,1.2822231073383805e-20
573,BNS,1.2866920254570755,1.2172312840740682,1.0893926087247774,0.9460160318019127,0.020648677218832966,1.2862433843335368,1.216263287433689,1.0887681361783716,-0.00047163089281442646,BNS,1.0,match,1048576,256.0,1.649234678101403e-20,6.744426713770451e-22
574,BBH,33.425077351097116,10.339955648952271,15.664956964024613,0.3093472466897038,0.2690476847005926,32.97563315437452,10.643893219776862,15.821221184304527,0.25390037797061615,BBH,1.0,match,65536,16.0,3.6882947579208005e-19,2.977125277683829e-20
575,BBH,31.783143793509595,25.973566941599636,24.98714162660892,0.8172120137122393,0.2745211997170966,30.58183461729958,25.290117433088767,24.18855137902565,0.24352583749396894,BBH,1.0,match,65536,16.0,6.709220400146447e-19,4.423444354804031e-20
576,BBH,15.650780161894533,14.145538637201614,12.949731559144048,0.9038232273968183,-0.3216545894707668,16.026530477511493,14.259718050035113,13.155918518683112,-0.32985097621748016,BBH,1.0,match,65536,16.0,3.3665992065620644e-19,2.5207236376082732e-20
577,BNS,1.2436967542327269,1.0574290788812937,0.9976802532398835,0.85023063321706,-0.03247750814967128,1.2661421827890582,1.070765635873132,1.0129262485638375,-0.040292747954438,BNS,1.0,match,1048576,256.0,1.6291268171920172e-20,6.271078464115747e-22
578,BBH,19.26687033092539,17.45220334909269,15.959472037986794,0.9058141280517177,0.0020421967436853087,19.733802512297167,16.940542619912076,15.907809562733622,-0.006131786715322597,BBH,1.0,match,65536,16.0,4.292175850077626e-19,3.0420441141729255e-20
579,BNS,1.9106640422500436,1.2039289983373143,1.313381400209528,0.6301102505281561,-0.02472868325815694,1.930090731319623,1.1829716362199456,1.3076564788490752,-0.030393538513953273,BNS,1.0,match,1048576,256.0,2.1216916139226903e-20,7.844322687388501e-22
580,BNS,1.10309947008531,1.0007091192928808,0.9144338102321043,0.9071794035178797,0.028303624729745076,1.0732761626912317,0.9767119066145465,0.8911206604616088,0.01315634719197651,BNS,1.0,match,1048576,256.0,1.42367540668791e-20,5.842418291028409e-22
581,BBH,26.201711081242525,12.488186323154894,15.537383966106164,0.47661720581657085,-0.020701259609972964,25.918043834337446,12.556122333212127,15.503894760735454,-0.033255194213918385,BBH,1.0,match,65536,16.0,3.93062969085522e-19,2.923127605953953e-20
582,BBH,39.83108386965967,27.667367033566293,28.804159848293423,0.6946174782514822,0.126888555795331,40.7705699338514,27.97689297276196,29.29789534302444,0.10192425329511573,BBH,1.0,match,65536,16.0,7.790807592963519e-19,4.7934106326813425e-20
583,BNS,1.196966455959477,1.0573690933959037,0.978997185217649,0.8833740395409214,-0.00027585178139583717,1.2270141063936923,1.0638861896793526,0.9941355367092226,-0.024380508577084705,BNS,1.0,match,1048576,256.0,1.4834423556783976e-20,6.177009803565871e-22
584,BBH,33.328245713154686,22.988660270303182,24.014188352416483,0.6897650859921961,0.06086909705867291,33.851539776819294,22.546322984362295,23.951899565125526,0.056303408992390246,BBH,1.0,match,65536,16.0,6.357792801370799e-19,4.140345258479343e-20
585,BBH,43.32388218335368,6.779149622532328,13.828298635514503,0.15647604233253773,0.05919774048776652,44.36089710535267,6.793021163748758,13.984991015100931,0.02871022816168875,BBH,1.0,match,65536,16.0,2.6119191446028943e-19,2.4471553907083355e-20
586,BBH,15.833432908588728,6.633076811713203,8.759250487686176,0.41892853242932176,-0.2554250807077179,15.41699633012219,6.445338613515326,8.519380112484152,-0.23259692921167435,BBH,1.0,match,131072,32.0,2.1363608887011122e-19,1.307644637203807e-20
587,BBH,12.160298619071275,12.018844236715406,10.524367089006114,0.9883675239575102,-0.2831484837150335,12.435039686027975,11.938662222311438,10.606629659155216,-0.2837339334390808,BBH,1.0,match,131072,32.0,2.81575453199138e-19,1.5303225429873237e-20
588,BNS,1.5496338106932468,1.3312316782164852,1.2496403506546339,0.8590621016593225,-0.03922359967083838,1.5611199478122708,1.3173437278746223,1.2475244844465534,-0.04907001818985954,BNS,1.0,match,1048576,256.0,2.128885134896567e-20,7.539624508505363e-22
589,BBH,28.08295027300853,19.393954125905015,20.24738673262277,0.690595323403225,-0.28111772376073335,28.068743520967477,19.72140210921166,20.41873277443737,-0.2752357158620521,BBH,1.0,match,65536,16.0,5.417900211973804e-19,3.480109955204717e-20
590,BBH,49.29413053018274,14.891879870383235,22.80125568020568,0.3021024959810368,-0.14488225164282925,47.199120000684154,15.07323035892485,22.512570777368936,-0.16723679353932958,BBH,1.0,match,65536,16.0,5.2155328924001e-19,3.590565764782732e-20
591,BBH,23.751546060560322,5.9671962026831915,9.914509567755488,0.2512340117762599,0.5260335418476971,23.81132207779346,5.918328976881564,9.879878519515847,0.5083684966792307,BBH,1.0,match,131072,32.0,2.14131940949734e-19,1.50268199592354e-20
592,BBH,39.14889081166788,16.735857625065023,21.89584956613838,0.4274925107220941,0.08506134669734801,38.79939679734105,16.52826656437103,21.659224534301437,0.08975220426952175,BBH,1.0,match,65536,16.0,5.426670638686628e-19,3.74566263149727e-20
593,BNS,1.861825099441743,1.4854282723773962,1.4458945552175686,0.7978344866135885,-0.03260424409957061,1.7980933600937636,1.5418905969416599,1.4486737881186946,-0.044708112628040725,BNS,1.0,match,524288,128.0,2.5353571995177453e-20,1.2010701458334377e-21
594,BBH,27.949501828033906,24.201417164409595,22.62958180843455,0.8658979796246348,-0.19819862021485668,27.912704191046323,23.928485838895742,22.485123959510144,-0.2032902335984239,BBH,1.0,match,65536,16.0,6.019148966693045e-19,3.828109187859376e-20
595,BNS,1.6014675351744794,1.4611461140072577,1.3314002346127318,0.91237947814413,-0.02304018864624742,1.572873902160494,1.4536080000344733,1.3161249140236124,-0.03270014261852195,BNS,1.0,match,524288,128.0,2.4803873993165178e-20,1.1233610392450458e-21
596,BBH,6.883768643307714,5.827881971186797,5.510129660658348,0.8466121209422934,0.057703300335578904,6.77152378023071,5.863087175234109,5.482457591489022,0.060555851614706675,BBH,1.0,match,262144,64.0,1.247098322510173e-19,6.650712608050695e-21
597,BBH,26.498851490882917,23.800866003279815,21.856407394255573,0.8981848142161422,-0.33657745485611906,26.276663572880413,23.35629417191029,21.55909186227012,-0.35133727869289183,BBH,1.0,match,65536,16.0,5.781135481082339e-19,3.657973331377573e-20
598,BNS,1.3189695925826421,1.2964584427835395,1.138380571956489,0.9829327757624616,0.008089335562852988,1.3077240159454442,1.2284159793042637,1.1032712202201616,0.004625020119253459,BNS,1.0,match,1048576,256.0,1.9911493937527926e-20,6.990967354471558e-22
599,BBH,34.629504178247416,7.6063222544376075,13.40406105585168,0.21964860412917872,-0.11564440537615542,35.49665713465643,7.5983019389259105,13.541198590445397,-0.10257939181185963,BBH,1.0,match,65536,16.0,2.775190571025618e-19,2.4405304563437183e-20
600,BNS,1.301769298519496,1.299113737979852,1.1320993881257957,0.9979600375099765,0.003300466415317945,1.3088849838101844,1.2803083504784638,1.1269294850897025,-0.03561011092674148,BNS,1.0,match,1048576,256.0,1.8643603419356192e-20,6.958993454883906e-22
601,BNS,1.7462818127353477,1.0926508966860977,1.1959869330105952,0.6257013551407187,-0.002015428188628167,1.7461770482786019,1.1149302027562333,1.2086338296058718,0.004441438830998528,BNS,1.0,match,1048576,256.0,1.8274464208895952e-20,7.268813215961173e-22
602,BBH,13.64514009121451,5.037025497905867,7.047025539500021,0.36914428611465705,0.017134672120539443,13.538761074981236,5.044366281344458,7.027608544843589,0.012014789185953972,BBH,1.0,match,131072,32.0,1.694453413827681e-19,1.1215952462688274e-20
603,BNS,1.0542910877479126,1.0470253348641734,0.9146445364417359,0.9931083995983883,-0.02243133948445512,1.0618419966942514,1.0026502246118125,0.8981791347416798,-0.020482807478306768,BNS,1.0,match,1048576,256.0,1.2285604825681922e-20,5.841030800532312e-22
604,BBH,35.371719536475176,31.73789156905992,29.159736991103628,0.8972674211196301,0.3568275025031229,36.24812454984446,31.76267574289897,29.526093888380977,0.36692519860188383,BBH,1.0,match,65536,16.0,7.925527043156149e-19,5.0570099715936926e-20
605,BNS,1.172157884969703,1.0293064885078036,0.9558201063470838,0.8781295606217829,-0.01759710730717698,1.1744954110461345,1.0247606843327763,0.9546168738660308,0.0021944030801753227,BNS,1.0,match,1048576,256.0,1.4163514950520548e-20,6.05572214519955e-22
606,BBH,25.30348004900896,9.976388692395798,13.54524228327926,0.39426943144077664,0.7169150998838848,25.546293417666828,9.708979896838242,13.404668601919814,0.7203141903516493,BBH,1.0,match,65536,16.0,3.357070242856106e-19,2.819427451375179e-20
607,BNS,1.2928468392547088,1.035924537836278,1.0062357615525268,0.8012739841893882,-0.01936756307015118,1.2664187939466383,1.0177387569059644,0.987149625115636,0.007765170837389354,BNS,1.0,match,1048576,256.0,1.3088373021477574e-20,6.315210406170232e-22
608,BBH,5.200206116398835,5.038634663550573,4.456048394516766,0.968929798313427,0.021788013459793695,5.17315708417472,5.09998404846342,4.471508280980886,0.02147047924391044,BBH,1.0,match,262144,64.0,1.093849586856559e-19,5.607666366726874e-21
609,BNS,1.626922015704689,1.1154415370140698,1.1685925780208208,0.6856146307239716,-0.025811657678088247,1.65306060762355,1.1109830265698981,1.1751376519315797,-0.029178946774494167,BNS,1.0,match,1048576,256.0,1.732951813071614e-20,7.133584531539746e-22
610,BBH,25.734256983130596,18.540788183609834,18.964967071195712,0.7204710901800566,-0.19129833322684905,26.496884274550574,18.71872006251846,19.32969080170741,-0.17067029637241898,BBH,1.0,match,65536,16.0,5.024962780818458e-19,3.368710805802031e-20
611,BNS,1.258121499649558,1.2075384046454185,1.0729697717534272,0.9597947455645348,0.031249862043476014,1.2237215922501004,1.1945084018432401,1.0525035720404632,0.032115160470293475,BNS,1.0,match,1048576,256.0,1.584108316474467e-20,6.661813925059926e-22
612,BBH,31.32809402417843,9.077284785097444,14.159441520363552,0.28974902776057065,0.431155770438202,31.024398207564666,9.273170528426592,14.266032151788187,0.4012586746835282,BBH,1.0,match,65536,16.0,3.3084982306539394e-19,2.796234358687019e-20
613,BBH,27.06792877668351,26.104441683837962,23.140058688578282,0.9644048460155732,0.5611029846544189,27.948844309598528,26.06093464980208,23.491882772940485,0.5753287059180295,BBH,1.0,match,65536,16.0,6.295583007284808e-19,4.353484240431994e-20
614,BBH,13.000374841134859,10.851425450723454,10.331452100841597,0.8347009669589024,0.25540974695615715,12.449875707385804,10.839870679576075,10.108355756264112,0.2436445687261966,BBH,1.0,match,131072,32.0,2.7595526071951826e-19,1.5685807374024036e-20
615,BBH,40.323286097968,24.59825635192117,27.25199987884104,0.6100260849812223,-0.12592208587914605,39.43660777367876,25.0982519253712,27.25002726545466,-0.08816582835413377,BBH,1.0,match,65536,16.0,7.074513726256386e-19,4.342533037248504e-20
616,BBH,31.25720981613093,31.03134658089258,27.112455034860773,0.9927740436025166,-0.3970995915930352,32.57978352596152,31.896202318291486,28.062910086863447,-0.42139756961627156,BBH,1.0,match,65536,16.0,7.341420348012791e-19,4.203556380274589e-20
617,BBH,20.095066667716747,5.18501724128558,8.51428320040811,0.2580243861353019,0.3318283979735485,20.249920692918575,5.07330833924668,8.439659675531264,0.33516914260038067,BBH,1.0,match,131072,32.0,1.8633705378441313e-19,1.3047053816389519e-20
618,BBH,20.613201141538845,14.964450179325087,15.25064699331099,0.7259643990553881,-0.21361230298452533,20.824032548973314,15.06249743176595,15.377679266790851,-0.1952092024521141,BBH,1.0,match,65536,16.0,4.0507066581689117e-19,2.864006231382657e-20
619,BNS,1.0864841962453844,1.054846825655766,0.9319463817899868,0.970880965688273,-0.004143359005135395,1.0817116807341556,1.0601705496389258,0.9322518107545925,-0.018432066112532838,BNS,1.0,match,1048576,256.0,1.309396243930239e-20,5.932568491813876e-22
620,BBH,20.47129016872328,16.848543469880386,16.15238309102701,0.8230328099018476,0.02996418301559304,20.310016577983294,16.39837825269144,15.869148631208523,0.044542767500529275,BBH,1.0,match,65536,16.0,4.3024906737252717e-19,3.0763939571509834e-20
621,BNS,1.6658537063562053,1.5522780809423602,1.3997261158011836,0.9318213688389997,-0.01926968114357785,1.6397753026017043,1.5894240481737496,1.405385605804227,-0.004306618611153641,BNS,1.0,match,524288,128.0,2.3522599236519543e-20,1.1702911226844178e-21
622,BNS,1.7234095031624597,1.5416438370160788,1.418552666878802,0.8945313543804647,-0.005214933862605511,1.7367542689502682,1.5431523301049839,1.4246756746022384,-0.004598196525294758,BNS,1.0,match,524288,128.0,2.729997203625523e-20,1.1833061017200242e-21
623,BNS,1.9043577000916412,1.8395217038663798,1.6293249026870784,0.9659538771407591,0.0007703086334413559,1.9822391980628993,1.816487931844217,1.6516024802415146,-0.009925902200515334,BNS,1.0,match,524288,128.0,3.153760948138067e-20,1.324983792361116e-21
624,BBH,45.508365279718085,40.82957407265131,37.514513182748075,0.8971883261833624,0.32646304934229775,46.22613333730146,41.50099952753885,38.11894631759079,0.338772256254111,BBH,1.0,match,65536,16.0,1.0144923872736545e-18,6.11682978339906e-20
625,BNS,1.9970263616391728,1.0301293427678413,1.2352600089068266,0.515831619729999,0.011532953735129216,1.9620414787246814,1.0281296736969143,1.2238112396011556,0.04202575483986914,BNS,1.0,match,1048576,256.0,1.9270454212844215e-20,7.454881142300803e-22
626,BBH,14.860250333808555,11.869695855763826,11.547283089918617,0.7987547712274458,0.031094773308067685,14.418166447849215,11.926470672707755,11.405510889381096,0.036773747288881616,BBH,1.0,match,131072,32.0,3.064003703998927e-19,1.680491129122865e-20
627,BBH,25.498890778546183,24.06769776151648,21.564316472262995,0.9438723421556103,-0.036331552550988466,24.730294652398037,23.103368107293356,20.806356032110067,-0.03523227250418215,BBH,1.0,match,65536,16.0,5.911887737443289e-19,3.792560834880678e-20
628,BNS,1.3256948097375845,1.2240249603641973,1.1087708706102073,0.9233082541874684,-0.015145337128633854,1.2767533688676438,1.2270436361419015,1.089583176030627,-0.023619418308645376,BNS,1.0,match,1048576,256.0,1.913969934931442e-20,6.839641111196642e-22
629,BNS,1.7293504449521397,1.258668202201467,1.28114976642256,0.7278271479765346,-0.031000791102140164,1.7607644903971258,1.2661807203518116,1.296335064849277,-0.03451104715394786,BNS,1.0,match,1048576,256.0,2.2490366020320478e-20,7.691628655272711e-22
630,BBH,37.7288851832344,20.334956472869216,23.88741631873294,0.5389758105523211,-0.22958116319959485,37.98464063519732,21.322207240083458,24.572149041150933,-0.2039299207355687,BBH,1.0,match,65536,16.0,6.198844583666202e-19,3.8252999354431795e-20
631,BNS,1.7854440223341705,1.0047835737651716,1.1565471245879582,0.5627639742250695,0.032930734816182604,1.7580771405803897,0.9885157768931521,1.138292986894082,0.054165344327233134,BNS,1.0,match,1048576,256.0,1.697078570174254e-20,7.071041073195167e-22
632,BNS,1.4429140631136037,1.2914517642522594,1.1880093812191044,0.8950302705245591,0.0070862199889565785,1.463492017008763,1.2660758927101559,1.184380579666143,0.0003077912425711026,BNS,1.0,match,1048576,256.0,2.137403581357794e-20,7.238868518197383e-22
633,BNS,1.155545799937268,1.0200909482060017,0.9447966771367099,0.8827784656059328,0.03150764850297727,1.186280388870445,0.9806840982411109,0.9381224556139547,0.04055869521020119,BNS,1.0,match,1048576,256.0,1.48885352562138e-20,6.001233326492438e-22
634,BNS,1.5373986255693408,1.2394648435151514,1.2003323623946407,0.8062091528513912,-0.024034751162034993,1.5995891489857994,1.2192792276242252,1.213534185770749,-0.014010074524965567,BNS,1.0,match,1048576,256.0,2.1703487022045e-20,7.295907415024408e-22
635,BNS,1.1782460031510935,1.1151375727610924,0.9977995756042879,0.9464386637245326,-0.03705054875473852,1.2042255384343352,1.0914932238786734,0.9978231820962633,-0.020078483256135114,BNS,1.0,match,1048576,256.0,1.557407422100577e-20,6.272188180077872e-22
636,BNS,1.8097691790479546,1.6446967266902996,1.5015826007867255,0.9087881182480448,-0.0179120173057776,1.7367180602024335,1.6420521071845366,1.4700023289713788,-0.03594121286804139,BNS,1.0,match,524288,128.0,2.711025792946987e-20,1.2392724315838004e-21
637,BNS,1.2077307353695816,1.1418582090601694,1.022235597322725,0.9454576054245615,-0.03321957879691787,1.214884597574337,1.1644997978984324,1.0354085438793699,-0.04168372472086589,BNS,1.0,match,1048576,256.0,1.540437787066798e-20,6.398055442270112e-22
638,BNS,1.3661563678024198,1.3236226320984046,1.1706186458651713,0.9688661293052168,0.03968072267677281,1.3524503068712397,1.3272658929421244,1.1663524080484242,0.05587871620413799,BNS,1.0,match,1048576,256.0,1.874575330979667e-20,7.155305911202526e-22
639,BNS,1.6632380285105512,1.1572821650582072,1.2038444008859497,0.6958006883083155,0.004375894913584114,1.6634150970515156,1.1985252995017674,1.2259043606584519,0.01612373149681116,BNS,1.0,match,1048576,256.0,1.9029773683620084e-20,7.312221872268116e-22
640,BBH,12.704222400954158,8.904707666540883,9.230261389665097,0.7009250456660842,-0.2811958063825723,12.623773470299762,8.860044763446336,9.178099706900376,-0.2591635135793623,BBH,1.0,match,131072,32.0,2.416905613700675e-19,1.3787531970988754e-20
641,BNS,1.1011432133276031,1.0543328349469472,0.9379599239432116,0.9574892912982707,-0.010087042768438578,1.1263812023383548,1.027935457110902,0.9365454030150506,-0.021560228219007486,BNS,1.0,match,1048576,256.0,1.451381952401877e-20,5.963597459642983e-22
642,BNS,1.570193038698938,1.2529773028525557,1.2195239517631349,0.7979766003107317,-0.01706147381441684,1.5441732394208074,1.2601771761304879,1.2131377660795495,-0.006194056039393679,BNS,1.0,match,1048576,256.0,1.9615404604864006e-20,7.391622188925923e-22
643,BNS,1.1981790308228533,1.1891753307479123,1.039147473800575,0.9924855135640642,0.007773054012073128,1.2266558292592993,1.1817526096390938,1.0481020010959228,0.002584467070844467,BNS,1.0,match,1048576,256.0,1.765016319361351e-20,6.48759877726813e-22
644,BNS,1.2978748426431057,1.180714267267422,1.0774215748635838,0.9097289110426953,-0.030607340066428613,1.2697048509886686,1.192651195096301,1.0711728731376315,-0.010417286382396645,BNS,1.0,match,1048576,256.0,1.7526843763684413e-20,6.679653242702087e-22
645,BBH,29.778865736873126,12.18705660291429,16.26690136836288,0.4092518738154588,0.5919386425110968,30.14356448007849,12.420685221001259,16.527040855971496,0.5804202664036991,BBH,1.0,match,65536,16.0,4.113720510908239e-19,3.233922867995947e-20
646,BNS,1.1760974292683921,1.1165920419888213,0.9975476504819429,0.9494043726321323,0.009835747135511297,1.1613578339435695,1.1013040280084105,0.9844644490752323,0.020664859386921756,BNS,1.0,match,1048576,256.0,1.5265719067001723e-20,6.273907268700221e-22
647,BNS,1.363846781025483,1.0368210926420194,1.0332733490787116,0.7602181616489416,0.00020823732896783212,1.3916368297158848,1.0173590369813321,1.033315361239689,-0.013289215709085821,BNS,1.0,match,1048576,256.0,1.7047203568479837e-20,6.454351275758167e-22
648,BBH,11.661494904615282,5.124906938002271,6.620222762688344,0.4394725530406896,0.17855614446324025,11.831236394285119,5.119478773545591,6.660639397314671,0.18860147659693569,BBH,1.0,match,131072,32.0,1.5665567775418484e-19,1.0838404740837268e-20
649,BBH,43.28107843766704,33.792664198994906,33.242296138200324,0.7807722316268702,0.09713817513814191,43.10823995287437,33.20443730890902,32.88020464633655,0.10971127849660854,BBH,1.0,match,65536,16.0,8.975736776031146e-19,5.320523124594565e-20
650,BNS,1.2946211057876735,1.1442255161736574,1.0591456551843486,0.8838304203896689,0.002598715051741233,1.3179043762786082,1.1569977506953253,1.0745292526328734,-0.00902624507683212,BNS,1.0,match,1048576,256.0,1.6693775272225998e-20,6.588859350002989e-22
651,BBH,33.512170367383746,31.096084734689413,28.098773098657666,0.9279042328143023,-0.014257529848413013,34.50199161635849,31.32729509573436,28.61385737825341,-0.008786773030136703,BBH,1.0,match,65536,16.0,7.509465013086176e-19,4.6179333880846784e-20
